Item;Desc. item;Desc. ext. 1 detalle;Desc. ext. 2 detalle;Desc. tipo inventario;ORIGEN;DEPARTAMENTO;SUBCATEGORIA;ESTILO;VIGENCIA;001-DESCRIPCION UNIFICADA;001-ALTO EXHIBIDO;001-ANCHO EXHIBIDO;001-FONDO EXHIBIDO;001-MATERIAL PPAL;001-ACABADO;REF_Combinada;COLOR DEF;Puestos
6222;MESA AUXILIAR DIZA LAC BL 2C LIQUIDACI�N;C.BLANCO;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;MAUX - MESAS AUXILIARES;CON - CONTEMPORÁNEO;001 - LINEA;MESA AUX DIZIA;45;40;40;madera+vidrio;mate;XY0097:00001:;BLANCO;No Aplica
4990;SILLA COMEDOR DIOR CF LIQUIDACIÓN;C.CAFE   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;002 - DESCONTINUADO;SILLA COMEDOR DIOR;90;41;41;Sintético;Superficies mates;XY0108:00009:;CAFE;1 Puesto
4991;SILLA COMEDOR DIOR RJ LIQUIDACIÓN;C.CRO/ROJ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;002 - DESCONTINUADO;SILLA DE COMEDOR DIOR;90;41;41;Sintético;Superficies mates;XY0109:00037:;ROJO;1 Puesto
713;MESA COMPUTADOR CADRIAN TABLA AL;C.T/ALMNE;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P006 - ESTUDIO;ESCR - ESCRITORIOS;MOD - MODERNO;002 - DESCONTINUADO;MESA COMP. CADRIAN;75;67;45;madera laminada;mate;XY0138:00045:;CAFE;No Aplica
335;MESA COMEDOR JEREMY 130X80 NG 2C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;MCOM - MESAS DE 4P;MOD - MODERNO;002 - DESCONTINUADO;MESA COMEDOR JEREMY;76;120;70;Vidrio;brillante;XY0141:00005:;NEGRO;4 Puestos
1317;SILLA COMEDOR ANIS CF 2C LIQUIDACIÓN;C.CAFE   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;001 - LINEA; SILLA COMEDOR ANIS;86;42;44;Sintético;Superficies mates;XY0143:00009:;CAFE;1 Puesto
1299;SILLA COMEDOR JOYCE CF 2C LIQUIDACIÓN;C.CAFE   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;002 - DESCONTINUADO;SILLA COMEDOR JOYCE;90;45;40;Sintético;Superficies mates;XY0155:00009:;CAFE;1 Puesto
6405;MESA CENTRO SALENA NG 2C LIQUIDACIÓN;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;MCET - MESAS DE CENTRO;MOD - MODERNO;002 - DESCONTINUADO; MESA CENTRO SALENA;50;100;50;Vidrio;brillante;XY0198:00005:;NEGRO;No Aplica
2039;MESA CENTRO DOMINIQUE NG 2C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;MCET - MESAS DE CENTRO;MOD - MODERNO;002 - DESCONTINUADO;MESA CENTRO DOMINIQUE;45;90;50;Vidrio;brillante;XY0254:00005:;NEGRO;No Aplica
762;MESA CENTRO TAMMY NG NO GARANTIA;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;MCET - MESAS DE CENTRO;MOD - MODERNO;002 - DESCONTINUADO; MESA CENTRO TAMMY;50;100;50;Vidrio;brillante;XY0316:00005:;NEGRO;No Aplica
4782;SILLA BAR TANIA BL NO GARANTIA;C.BLANCO ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SBAR - SILLAS DE BAR;MOD - MODERNO;002 - DESCONTINUADO;SILLA BAR TANIA;103;46;41;Microfibra;Textiles suaves;XY0321:00001:;BLANCO;1 Puesto
4783;SILLA RECLINO JOCELYN BL;C.BLANCO ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;RCL1 - RECLINABLES 1P;CLA - CLÁSICO;002 - DESCONTINUADO;SILLA RECLINO JOCELYN;102;90;77;Sintético;Superficies mates;XY0335:00001:;BLANCO;1 Puesto
7132;SILLA COMEDOR SANCIA BL 2C;C.BLANCO ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;002 - DESCONTINUADO;SILLA COMEDOR SANCIA;80;46;40;Sintético;Superficies mates;XY0343:00001:;BLANCO;1 Puesto
309;MESA CENTRO SANEMI CROMADO 2C;C.CROMADO;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;MCET - MESAS DE CENTRO;C+M - CLÁSICO + MODERNO;002 - DESCONTINUADO;MESA CTRO SANEMI;40;100;40;Vidrio;brillante;XY0349:00016:;CROMADO;No Aplica
225;COMEDOR AVATAR 4P NG 3C;C.NEGRO;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;CLA - CLÁSICO;001 - LINEA;COMEDOR AVATAR;75;120;70;metal + vidrio;mate;XY0368:00005:;NEGRO;4 puestos
2089;MESA AUXILIAR DIVO WG 2C;C.WENGUE;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;MAUX - MESAS AUXILIARES;CON - CONTEMPORÁNEO;001 - LINEA;MESA AUX DIVO;45;40;40;madera+vidrio;mate;XY0374:00002:;WENGUE;No Aplica
5482;SILLA AUXILIAR JAN PL;C.PLATA  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;MOD - MODERNO;002 - DESCONTINUADO;SILLA-AUXILIAR-JAN-SILVER;67;92;50;Microfibra;Textiles suaves;XY0381:00030:;CROMADO;1 Puesto
5484;SILLA AUXILIAR JUSTA BL/NG;C.BLA/NEG;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;MOD - MODERNO;002 - DESCONTINUADO;SILLA AUX JUSTA;66;90;55;Microfibra;Textiles suaves;XY0383:00012:;BLANCO/NEGRO;1 Puesto
671;SILLA COMEDOR JOSIE NG LIQUIDACIÓN;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;002 - DESCONTINUADO;SILLA COMEDOR JOSIE;100;44;35;Sintético;Superficies mates;XY0438:00005:;NEGRO;1 Puesto
670;SILLA COMEDOR DIXON BL/NG;C.BLA/NEG;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;002 - DESCONTINUADO;SILLA DE COMEDOR DIXON;90;41;41;Sintético;Superficies mates;XY0487:00012:;BLANCO/NEGRO;1 Puesto
271;CONSOLA DIVO 120X45 NG 2C;C.NEGRO;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;CONS - CONSOLAS;CLA - CLÁSICO;002 - DESCONTINUADO;CONSOLA DIVO;90;80;50;Vidrio;brillante;XY0525:00005:;NEGRO;No Aplica
1893;MESA CENTRO SABIHA NG 2C;C.NEGRO;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;MCET - MESAS DE CENTRO;C+M - CLÁSICO + MODERNO;002 - DESCONTINUADO;MESA CTRO SABIHA;40;100;40;Vidrio;brillante;XY0686:00005:;NEGRO;No Aplica
6474;MESA CENTRO SADE 120X60 GR 2C;C.GRIS   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;MCET - MESAS DE CENTRO;MOD - MODERNO;002 - DESCONTINUADO;MESA CENTRO SADE;50;100;50;Vidrio;brillante;XY0687:00029:;GRIS;No Aplica
1324;SILLA COMEDOR SALVATORIE BL 2C;C.BLANCO ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;002 - DESCONTINUADO;SILLA COMEDOR SALVATORIE;80;46;40;Sintético;Superficies mates;XY0779:00001:;BLANCO;1 Puesto
4806;MESA CENTRO SAMYE NG 2C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;MCET - MESAS DE CENTRO;MOD - MODERNO;002 - DESCONTINUADO;MESA CENTRO SAMYE;40;90;50;Vidrio;brillante;XY0783:00005:;NEGRO;No Aplica
2095;MESA CENTRO SAMYE BL 2C;C.BLANCO;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;MCET - MESAS DE CENTRO;C+M - CLÁSICO + MODERNO;002 - DESCONTINUADO;MESA CTRO SAMYE;40;100;40;Vidrio;brillante;XY0784:00001:;BLANCO;No Aplica
265;CONSOLA SAMYE NG 2C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;CONS - CONSOLAS;MOD - MODERNO;001 - LINEA;CONSOLA SAMYE;80;100;40;Vidrio;brillante;XY0785:00005:;NEGRO;No Aplica
4807;CONSOLA SAMYE BL 2C;C.BLANCO ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;CONS - CONSOLAS;MOD - MODERNO;002 - DESCONTINUADO;CONSOLA SAMYE;70;110;40;Vidrio;brillante;XY0786:00001:;BLANCO;No Aplica
6513;SILLA COMEDOR DAE UDC37 NG 2C LIQUIDACIÓ;C.BLANCO ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;002 - DESCONTINUADO;SILLA COMEDOR DAE;90;45;40;Sintético;Superficies mates;XY0812:00001:;BLANCO;1 Puesto
17756;COMEDOR MATIE 6P CHE 2C;C.CHERRY ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET6 - SET 6P;MOD - MODERNO;002 - DESCONTINUADO;COMEDOR MATIE;75;130;70;Vidrio;brillante;XY0846:00004:;CHERRY;6 Puestos
17923;COMEDOR MIJAL 4 PTOS;C.CRISTAL;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;MOD - MODERNO;002 - DESCONTINUADO;COMEDOR MIJAL;75;120;70;Vidrio;brillante;XY0850:00026:;CRISTAL;4 Puestos
4706;COMEDOR RANJITA CRISTAL 6P NG 2C;C.CRI/NEG;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET6 - SET 6P;MOD - MODERNO;002 - DESCONTINUADO;SET COMEDOR RANJITA;75;150;90;metal + vidrio;brillante;XY0864:00044:;CRISTAL/NEGRO;6 Puestos
7375;MESA AUXILIAR RASIKA 2 WG 2C;C.WENGUE;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;MAUX - MESAS AUXILIARES;CON - CONTEMPORÁNEO;001 - LINEA;MESA AUX   RASIKA;45;40;40;madera+vidrio;mate;XY0871:00002:;WENGUE;No Aplica
6547;MESA CENTRO RACINE WG 2C;C.WENGUE;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;MCET - MESAS DE CENTRO;C+M - CLÁSICO + MODERNO;002 - DESCONTINUADO;MESA CTRO RACINE;40;100;40;Vidrio;brillante;XY0872:00002:;WENGUE;No Aplica
7382;MESA AUXILIAR RAZIYA ACERO 55X55 CRIS 2C;C.ACE/CRI;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;MAUX - MESAS AUXILIARES;CON - CONTEMPORÁNEO;001 - LINEA;MESA AUX RAZIYA;45;40;40;madera+vidrio;mate;XY0876:00015:;ACERO/CRISTAL;No Aplica
18345;COMEDOR ELBA 4 PTOS MARMOL;C.MARMOL;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;MOD - MODERNO;001 - LINEA;COMDEDOR ELBA;75;120;70;Chapilla Laminada;mate;XY0932:00014:;MARMOL;4 Puestos
4708;MESA CENTRO HOMAN 90X90 NG 2C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;MCET - MESAS DE CENTRO;MOD - MODERNO;002 - DESCONTINUADO;MESA CENTRO HOMAN;50;100;50;Vidrio;brillante;XY0957:00005:;NEGRO;No Aplica
4820;MESA COMEDOR JEREMY RJ 2C;C.ROJO   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;MCOM - MESAS DE 4P;MOD - MODERNO;002 - DESCONTINUADO;MESA COMEDOR JEREMY;76;120;70;Vidrio;brillante;XY0959:00024:;ROJO;4 Puestos
1270;SILLA COMEDOR LEA NG 2C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;002 - DESCONTINUADO;SILLA COMEDOR LEA;78;44;50;Sintético;Superficies mates;XY0970:00005:;NEGRO;1 Puesto
4824;SILLA COMEDOR LEA CF 2C LIQUIDACIÓN;C.CAFE   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;002 - DESCONTINUADO;SILLA COMEDOR LEA;78;44;50;Sintético;Superficies mates;XY0972:00009:;CAFE;1 Puesto
332;MESA COMEDOR LACEY NG 2C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;MCOM - MESAS DE 4P;MOD - MODERNO;002 - DESCONTINUADO;MESA COMEDOR LACEY;76;120;70;Vidrio;brillante;XY0979:00005:;NEGRO;4 Puestos
4826;MESA COMEDOR LACEY RJ 2C;C.ROJO   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;MCOM - MESAS DE 4P;MOD - MODERNO;002 - DESCONTINUADO;MESA COMEDOR LACEY;76;120;70;Vidrio;brillante;XY0980:00024:;ROJO;4 Puestos
886;MESA BAR VANKA NG LIQUIDACI�N;C.NEGRO;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;MBAR - MESAS DE BAR;MOD - MODERNO;002 - DESCONTINUADO;MESA BAN VANKA;130;120;70;Vidrio;brillante;XZ0054:00005:;NEGRO;4 puestos
5660;CONSOLA KETCH 120X50 CF 2C;C.CAFE   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;CONS - CONSOLAS;MOD - MODERNO;001 - LINEA;CONSOLA KETCH;80;100;40;Vidrio;brillante;XZ0074:00009:;CAFE;No Aplica
19260;COMEDOR DIVO 6P NG 4C;C.NEGRO;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET6 - SET 6P;MOD - MODERNO;001 - LINEA;COMEDOR DIVO;75;140;80;metal + vidrio;mate;XZ0078-1:00005:;NEGRO;6 Puestos
213;COMEDOR WAGNER 4P NG 3C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;MOD - MODERNO;002 - DESCONTINUADO;SET COMEDOR WAGNER;75;120;70;metal + vidrio;brillante;XZ0084:00005:;NEGRO;4 Puestos
5663;SILLA COMEDOR SAKINA CF LIQUIDACIÓN;C.CAFE   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;002 - DESCONTINUADO;SILLA COMEDOR SAKINA;80;46;40;Sintético;Superficies mates;XZ0095:00009:;CAFE;1 Puesto
274;CONSOLA DIVO 120X45 WG 2C;C.WENGUE ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;CONS - CONSOLAS;MOD - MODERNO;001 - LINEA;CONSOLO DIVO;80;100;40;Vidrio;brillante;XZ0103:00002:;WENGUE;No Aplica
262;CONSOLA LACEY NG 2C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;CONS - CONSOLAS;MOD - MODERNO;001 - LINEA;CONSOLA LACEY;80;60;40;Vidrio;brillante;XZ0106:00005:;NEGRO;No Aplica
903;MESA COMEDOR LEONIE NG 2C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;MCOM - MESAS DE 4P;MOD - MODERNO;002 - DESCONTINUADO;MESA COMEDOR LEONIE;76;120;70;Vidrio;brillante;XZ0108:00005:;NEGRO;4 Puestos
702;CONJUNTO TERRAZA RATTAN 2 SILLA CF/BL 2C;C.CAF/BLA;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;MOD - MODERNO;001 - LINEA;COMEDOR RATTAN;74;120;80;plastico;textura suave;XZ0137:00043:;CAFE/BLANCO;4 Puestos
896;MESA BAR WAIN 120X30X110 CRISTAL NG 2C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;MBAR - MESAS DE BAR;MOD - MODERNO;002 - DESCONTINUADO;MESA BAR WAIN;120;110;30;Vidrio;brillante;XZ0139:00005:;NEGRO;4 puestos
897;MESA BAR WAITE NG;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;MBAR - MESAS DE BAR;MOD - MODERNO;001 - LINEA;MESA BAR WAITE;120;100;35;Vidrio;brillante;XZ0141:00005:;NEGRO;4 puestos
5679;MESA AUXILIAR WALMER X3 CRISTAL TEM 2C;C.CRI/TEM;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;MAUX - MESAS AUXILIARES;MOD - MODERNO;002 - DESCONTINUADO;MESA AUXILIAR WALMER;44;53;43;Vidrio;brillante;XZ0145:00022:;CRISTAL;No Aplica
5681;CONSOLA WANIKA 1X32X80 NG 2C;C.NEGRO;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;CONS - CONSOLAS;CLA - CLÁSICO;002 - DESCONTINUADO;CONSOLA WANIKA;90;80;50;Vidrio;brillante;XZ0148:00005:;NEGRO;No Aplica
384;MESA COMEDOR WALKER NG 2C LIQUIDACI�N;C.NEGRO;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;MCOM - MESAS DE 4P;MOD - MODERNO;002 - DESCONTINUADO;MESA COM  WALKER;75;120;90;Vidrio;brillante;XZ0150:00005:;NEGRO;4 Puestos
5687;MESA CENTRO ELISABETH 1X50X45 NG 2C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;MCET - MESAS DE CENTRO;MOD - MODERNO;002 - DESCONTINUADO;MESA CENTRO ELISABETH;50;100;50;Vidrio;brillante;XZ0161:00005:;NEGRO;No Aplica
749;ESTANTE KARIA GRANDE AZ NO GARANTIA;C.AZUL   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;ESTA - ESTANTES;MOD - MODERNO;002 - DESCONTINUADO;ESTANTE KARIA;120;29;39;madera laminada;Mate;XZ0171:00046:;AZUL;No Aplica
4853;ESTANTE KARIA PEQUEÑO AZ NO GARANTIA;C.AZUL   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;ESTA - ESTANTES;MOD - MODERNO;002 - DESCONTINUADO;ESTANTE KARIA;140;60;30;madera laminada;Mate;XZ0173:00046:;AZUL;No Aplica
4854;ESTANTE KARIA MEDIANO AZ NO GARANTIA;C.AZUL   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;ESTA - ESTANTES;MOD - MODERNO;002 - DESCONTINUADO;ESTANTE KARIA;140;60;30;madera laminada;Mate;XZ0175:00046:;AZUL;No Aplica
867;BUTACO KARIN AZ LIQUIDACIÓN;C.AZUL   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P002 - ALCOBAS;BUTA - BUTACO;MOD - MODERNO;002 - DESCONTINUADO;BUTACO KARIN;45;35;35;madera laminada;mate;XZ0189:00046:;AZUL;No Aplica
1881;ESTANTE KELSE WG/BL 2C;C.WEN/BLA;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;ESTA - ESTANTES;MOD - MODERNO;002 - DESCONTINUADO;ESTANTE KELSE;184;120;30;madera laminada;Mate;XZ0194:00008:;WENGUE;No Aplica
19265;COMEDOR DIVO 6P CF 4C;C.CAFE;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET6 - SET 6P;CLA - CLÁSICO;001 - LINEA;COMEDOR DIVO;75;140;80;metal + vidrio;mate;XZ0207-1:00009:;CAFE;6 Puestos
7784;SILLA COMEDOR DAYITA GR LIQUIDACIÓN;C.BLANCO ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;002 - DESCONTINUADO;SILLA COMEDOR DAYITA;95;45;40;Sintético;Superficies mates;XZ0226:00001:;BLANCO;1 Puesto
4869;SILLA DE COMEDOR DESY CAFE;C.CAFE   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;002 - DESCONTINUADO;SILLA COMEDOR DESY;103;46;41;Sintético;Superficies mates;XZ0230:00009:;CAFE;1 Puesto
6508;MESA EXTENSION JAINNA NG;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;MEXT - MESAS DE EXTENSIÓN;MOD - MODERNO;002 - DESCONTINUADO;MESA EXT. JAINNA;75.5;140;85;Vidrio;brillante;XZ0231:00005:;NEGRO;6 Puestos
6509;MESA AUXILIAR JAMICA 50X485X57CRISTAL 2C;C.CRISTAL;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;MAUX - MESAS AUXILIARES;CON - CONTEMPORÁNEO;001 - LINEA;MESA AUX JAMAICA;45;40;40;madera+vidrio;mate;XZ0232:00026:;CRISTAL;No Aplica
1331;SILLA COMEDOR JAMAICA NG 2C LIQUIDACIÓN;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;002 - DESCONTINUADO;SILLA COMEDOR JAMAICA;104;41;58;Sintético;Superficies mates;XZ0233:00005:;NEGRO;1 Puesto
4870;SILLA COMEDOR JAMAICA CF 2C LIQUIDACIÓN;C.CAFE   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;002 - DESCONTINUADO;SILLA COMEDOR JAMAICA;104;41;58;Sintético;Superficies mates;XZ0234:00009:;CAFE;1 Puesto
4871;SILLA COMEDOR JAMAICA BL 2C LIQUIDACIÓN;C.BLANCO ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;002 - DESCONTINUADO;SILLA COMEDOR JAMAICA;104;41;58;Sintético;Superficies mates;XZ0235:00001:;BLANCO;1 Puesto
1408;SILLA COMEDOR JAMAICA BE 2C LIQUIDACIÓN;C.BEIGE  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;002 - DESCONTINUADO;SILLA COMEDOR JAMAICA;104;41;58;Sintético;Superficies mates;XZ0236:00036:;BEIGE;1 Puesto
4872;SILLA COMEDOR JAMESE CF 2C LIQUIDACIÓN;C.CAFE   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;002 - DESCONTINUADO;SILLA COMEDOR JAMESE;95;45;40;Sintético;Superficies mates;XZ0238:00009:;CAFE;1 Puesto
5706;SILLA COMEDOR JAMESE GR 2C LIQUIDACIÓN;C.GRIS   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;002 - DESCONTINUADO;SILLA COMEDOR JAMESE;95;45;40;Sintético;Superficies mates;XZ0240:00029:;GRIS;1 Puesto
2056;MESA CENTRO FOCUS WG 2C;C.WENGUE ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;MCET - MESAS DE CENTRO;MOD - MODERNO;001 - LINEA;MESA CENTRO FOCUS;43;100;60;Vidrio;brillante;XZ0242:00002:;WENGUE;No Aplica
4709;MESA CENTRO FOCUS NG 2C;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;MCET - MESAS DE CENTRO;MOD - MODERNO;001 - LINEA;MESA CENTRO FOCUS;43;100;60;Vidrio;brillante;XZ0243:00005:;NEGRO;No Aplica
393;COMEDOR PARAH 4P NG 3C;C.NEGRO;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SET4 - SET 4P;MOD - MODERNO;003 - NOVEDAD;COM PARAH;75;120;70;metal + vidrio;mate;XZ0244:00005:;NEGRO;4 puestos
4873;SILLA COMEDOR SLASH NG;C.NEGRO  ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;001 - LINEA;SILLA COMEDOR SLASH;90;41;41;Sintético;Superficies mates;XZ0247:00005:;NEGRO;1 Puesto
653;SILLA COMEDOR SLASH CF;C.CAFE   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;001 - LINEA;SILLA COMEDOR SLASH;90;41;41;Sintético;Superficies mates;XZ0248:00009:;CAFE;1 Puesto
4874;SILLA COMEDOR SLASH BL;C.BLANCO ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P001 - COMEDORES;SILL - SILLAS DE COMEDOR;MOD - MODERNO;001 - LINEA;SILLA COMEDOR SLASH;90;41;41;Sintético;Superficies mates;XZ0249:00001:;BLANCO;1 Puesto
4878;SILLA AUXILIAR SCHAPIRA AZ;C.AZUL   ;;MCIA NO FABRICADA IMPORTADA;IMP - IMPORTADO;P003 - SALAS Y SOFAS;SAUX - SILLAS AUXILIARES;CON - CONTEMPORÁNEO;002 - DESCONTINUADO;SILLA AUX SCHAPIRA;89;44;45;Microfibra;Textiles suaves;XZ0266:00046:;AZUL;1 Puesto
